created_at,account_id,account_lead_id,modified_at,log_type,log_id,log_date,log_subtype_id,log_subtype_name,milestone_id,milestone_name,log_note,log_user_id,log_user_email,log_user_name,group_id,group_name,imported,updated_at,log_type_id
2019-09-16 15:09:07.452713,10,1125783,09/11/2019 01:06:12,Export,113490,09/10/2019 17:23:41,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125783"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""Lendilio"",
		  ""campaignGroup"": ""SE 3rd Party"",
		  ""creditProfile"": ""GOODSOMELATEPAYMENTSOVER1YEARAGO"",
		  ""dateAdded"": ""9/10/2019 5:23 PM"",
		  ""dayPhone"": ""(555) 050-5815"",
		  ""email"": ""stephensjustin@harrell.org"",
		  ""eveningPhone"": ""(555) 755-3566"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Matthew"",
		  ""intendedPropertyUse"": ""SECONDARYVACTN"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Rhodes"",
		  ""loanAmount"": ""967326.0032"",
		  ""loanPurpose"": ""PUR"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""MS"",
		  ""propertyType"": ""INVESTMENT"",
		  ""propertyZipCode"": ""80140"",
		  ""purchasePrice"": ""116977.00"",
		  ""LeadProviderName"": ""MISSING"",
		  ""IsMilitary"": ""No"",
		  ""CIS"": ""0.2"",
		  ""FICO"": ""707""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:07.452713,6
2019-09-16 15:09:07.452756,10,1125783,09/11/2019 01:06:12,Email,432925,09/10/2019 17:23:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.452756,5
2019-09-16 15:09:07.452802,10,1125783,09/11/2019 01:06:12,Email,432926,09/10/2019 17:23:41,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:07.452802,5
2019-09-16 15:09:07.452846,10,1125783,09/11/2019 01:06:12,Distribution,255822,09/10/2019 17:23:42,38,New Lead Distribution,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.452846,4
2019-09-16 15:09:07.452893,10,1125784,09/11/2019 01:06:12,Status,155609,09/10/2019 17:25:43,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:07.452893,7
2019-09-16 15:09:07.452955,10,1125784,09/11/2019 01:06:12,CreationLog,160797,09/10/2019 17:25:40,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:07.452955,
2019-09-16 15:09:07.453000,10,1125784,09/11/2019 01:06:12,Export,113491,09/10/2019 17:25:42,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125784"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""Freerateupdate"",
		  ""campaignGroup"": ""My PROPAIR Organic"",
		  ""creditProfile"": ""620679"",
		  ""dateAdded"": ""9/10/2019 5:25 PM"",
		  ""dayPhone"": ""(555) 723-0447"",
		  ""email"": ""riosmitchell@johnson.com"",
		  ""eveningPhone"": ""(555) 500-2824"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Christian"",
		  ""intendedPropertyUse"": ""SECONDHOME"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Archer"",
		  ""loanAmount"": ""692414.00"",
		  ""loanPurpose"": ""USDAHOMELOAN"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""MT"",
		  ""propertyType"": ""INVESTMENTPROPERTY"",
		  ""propertyZipCode"": ""69422"",
		  ""purchasePrice"": ""734368.00"",
		  ""LeadProviderName"": ""SELFGENERATEDOUTSIDES"",
		  ""IsMilitary"": ""Yes"",
		  ""CIS"": ""0.5"",
		  ""FICO"": ""535""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:07.453000,6
2019-09-16 15:09:07.453042,10,1125784,09/11/2019 01:06:12,Email,432928,09/10/2019 17:25:42,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:07.453042,5
2019-09-16 15:09:07.453088,10,1125784,09/11/2019 01:06:12,Email,432927,09/10/2019 17:25:42,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.453088,5
2019-09-16 15:09:07.453132,10,1125784,09/11/2019 01:06:12,Distribution,255823,09/10/2019 17:25:43,38,New Lead Distribution,,,,11402,test4@pro-pair.com,"GottaHaveThose, Recommendations",,,,2019-09-16 15:09:07.453132,4
2019-09-16 15:09:07.453176,10,1125785,09/10/2019 17:27:42,Status,155610,09/10/2019 17:27:42,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:07.453176,7
2019-09-16 15:09:07.453220,10,1125785,09/10/2019 17:27:42,CreationLog,160798,09/10/2019 17:27:40,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:07.453220,
2019-09-16 15:09:07.453263,10,1125785,09/10/2019 17:27:42,Export,113492,09/10/2019 17:27:41,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125785"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""Zeta"",
		  ""campaignGroup"": ""Banker RPG"",
		  ""creditProfile"": ""EXCELLENT740ANDABOVE"",
		  ""dateAdded"": ""9/10/2019 5:27 PM"",
		  ""dayPhone"": ""(555) 213-5688"",
		  ""email"": ""martinezkimberly@gmail.com"",
		  ""eveningPhone"": ""(555) 111-4756"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Jose"",
		  ""intendedPropertyUse"": ""SECONDARY"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Rice"",
		  ""loanAmount"": ""757403.003"",
		  ""loanPurpose"": ""HARP"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""RHODEISLAND"",
		  ""propertyType"": ""SFR"",
		  ""propertyZipCode"": ""76613"",
		  ""purchasePrice"": ""59829.00"",
		  ""LeadProviderName"": ""MISSING"",
		  ""IsMilitary"": ""No"",
		  ""CIS"": ""0.1"",
		  ""FICO"": ""396""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:07.453263,6
2019-09-16 15:09:07.453305,10,1125785,09/10/2019 17:27:42,Email,432930,09/10/2019 17:27:41,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:07.453305,5
2019-09-16 15:09:07.453348,10,1125785,09/10/2019 17:27:42,Email,432929,09/10/2019 17:27:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.453348,5
2019-09-16 15:09:07.453391,10,1125785,09/10/2019 17:27:42,Distribution,255824,09/10/2019 17:27:42,38,New Lead Distribution,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.453391,4
2019-09-16 15:09:07.453437,10,1125786,09/11/2019 01:06:12,Status,155611,09/10/2019 17:29:42,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:07.453437,7
2019-09-16 15:09:07.453481,10,1125786,09/11/2019 01:06:12,CreationLog,160799,09/10/2019 17:29:41,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:07.453481,
2019-09-16 15:09:07.453524,10,1125786,09/11/2019 01:06:12,Export,113493,09/10/2019 17:29:42,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125786"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""Freerateupdate"",
		  ""campaignGroup"": ""My PROPAIR Organic"",
		  ""creditProfile"": ""798"",
		  ""dateAdded"": ""9/10/2019 5:29 PM"",
		  ""dayPhone"": ""(555) 383-9345"",
		  ""email"": ""mariah75@hotmail.com"",
		  ""eveningPhone"": ""(555) 191-2241"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Madeline"",
		  ""intendedPropertyUse"": ""REFINANCE"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Mathews"",
		  ""loanAmount"": ""770677.002"",
		  ""loanPurpose"": ""2NDMORTGAGE"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""OHIO"",
		  ""propertyType"": ""MULTIFAMILYHOME"",
		  ""propertyZipCode"": ""37924"",
		  ""purchasePrice"": ""759024.00"",
		  ""LeadProviderName"": ""CALLCENTER"",
		  ""IsMilitary"": ""Yes"",
		  ""CIS"": ""0.2"",
		  ""FICO"": ""825""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:07.453524,6
2019-09-16 15:09:07.453567,10,1125786,09/11/2019 01:06:12,Email,432931,09/10/2019 17:29:42,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.453567,5
2019-09-16 15:09:07.453610,10,1125786,09/11/2019 01:06:12,Email,432932,09/10/2019 17:29:42,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:07.453610,5
2019-09-16 15:09:07.453652,10,1125786,09/11/2019 01:06:12,Distribution,255825,09/10/2019 17:29:42,38,New Lead Distribution,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.453652,4
2019-09-16 15:09:07.453703,10,1125787,09/10/2019 17:31:41,Status,155612,09/10/2019 17:31:41,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:07.453703,7
2019-09-16 15:09:07.453745,10,1125787,09/10/2019 17:31:41,CreationLog,160800,09/10/2019 17:31:39,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:07.453745,
2019-09-16 15:09:07.453785,10,1125787,09/10/2019 17:31:41,Email,432934,09/10/2019 17:31:40,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:07.453785,5
2019-09-16 15:09:07.453825,10,1125787,09/10/2019 17:31:41,Email,432933,09/10/2019 17:31:40,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.453825,5
2019-09-16 15:09:07.453866,10,1125787,09/10/2019 17:31:41,Distribution,255826,09/10/2019 17:31:41,38,New Lead Distribution,,,,11402,test4@pro-pair.com,"GottaHaveThose, Recommendations",,,,2019-09-16 15:09:07.453866,4
2019-09-16 15:09:07.453909,10,1125788,09/10/2019 17:33:42,Status,155613,09/10/2019 17:33:41,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:07.453909,7
2019-09-16 15:09:07.453957,10,1125788,09/10/2019 17:33:42,CreationLog,160801,09/10/2019 17:33:40,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:07.453957,
2019-09-16 15:09:07.454016,10,1125788,09/10/2019 17:33:42,Export,113494,09/10/2019 17:33:41,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125788"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""Lendilio"",
		  ""campaignGroup"": ""SE 3rd Party"",
		  ""creditProfile"": ""VERYGOOD720739"",
		  ""dateAdded"": ""9/10/2019 5:33 PM"",
		  ""dayPhone"": ""(555) 506-9688"",
		  ""email"": ""snydermichelle@yahoo.com"",
		  ""eveningPhone"": ""(555) 239-6257"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Michael"",
		  ""intendedPropertyUse"": ""SECONDHOME"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""White"",
		  ""loanAmount"": ""153441.005"",
		  ""loanPurpose"": ""REFIRT"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""NEWHAMPSHIRE"",
		  ""propertyType"": ""MULTIFAMILYDWELLINGUNIT"",
		  ""propertyZipCode"": ""37563"",
		  ""purchasePrice"": ""629467.0035"",
		  ""LeadProviderName"": ""FHA.COM"",
		  ""IsMilitary"": ""Yes"",
		  ""CIS"": ""0.7"",
		  ""FICO"": ""515""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:07.454016,6
2019-09-16 15:09:07.454072,10,1125788,09/10/2019 17:33:42,Email,432935,09/10/2019 17:33:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.454072,5
2019-09-16 15:09:07.454116,10,1125788,09/10/2019 17:33:42,Email,432936,09/10/2019 17:33:41,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:07.454116,5
2019-09-16 15:09:07.454159,10,1125788,09/10/2019 17:33:42,Distribution,255827,09/10/2019 17:33:41,38,New Lead Distribution,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.454159,4
2019-09-16 15:09:07.454203,10,1125789,09/10/2019 17:35:42,Status,155614,09/10/2019 17:35:42,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:07.454203,7
2019-09-16 15:09:07.454253,10,1125789,09/10/2019 17:35:42,CreationLog,160802,09/10/2019 17:35:40,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:07.454253,
2019-09-16 15:09:07.454297,10,1125789,09/10/2019 17:35:42,Export,113495,09/10/2019 17:35:41,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125789"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""Website"",
		  ""campaignGroup"": ""Nine Hills Transfers"",
		  ""creditProfile"": ""AVERAGE620639"",
		  ""dateAdded"": ""9/10/2019 5:35 PM"",
		  ""dayPhone"": ""(555) 300-8716"",
		  ""email"": ""debra87@hotmail.com"",
		  ""eveningPhone"": ""(555) 277-4078"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Robert"",
		  ""intendedPropertyUse"": ""INVESTMENT"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Martinez"",
		  ""loanAmount"": ""65241.002"",
		  ""loanPurpose"": ""PURPOSE"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""TE"",
		  ""propertyType"": ""MULTI"",
		  ""propertyZipCode"": ""76738"",
		  ""purchasePrice"": ""542668.003"",
		  ""LeadProviderName"": ""HTTPSMYPROPAIR-BANK.COMPROPAIR-BANKBANKERINDEXC.GREGG"",
		  ""IsMilitary"": ""Yes"",
		  ""CIS"": ""0.2"",
		  ""FICO"": ""749""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:07.454297,6
2019-09-16 15:09:07.454342,10,1125789,09/10/2019 17:35:42,Email,432938,09/10/2019 17:35:41,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:07.454342,5
2019-09-16 15:09:07.454389,10,1125789,09/10/2019 17:35:42,Email,432937,09/10/2019 17:35:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.454389,5
2019-09-16 15:09:07.454434,10,1125789,09/10/2019 17:35:42,Distribution,255828,09/10/2019 17:35:42,38,New Lead Distribution,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.454434,4
2019-09-16 15:09:07.454479,10,1125790,09/11/2019 01:06:13,Status,155615,09/10/2019 17:37:43,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:07.454479,7
2019-09-16 15:09:07.454529,10,1125790,09/11/2019 01:06:13,CreationLog,160803,09/10/2019 17:37:40,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:07.454529,
2019-09-16 15:09:07.454575,10,1125790,09/11/2019 01:06:13,Export,113496,09/10/2019 17:37:41,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125790"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""Wisdom"",
		  ""campaignGroup"": ""Perks"",
		  ""creditProfile"": ""802"",
		  ""dateAdded"": ""9/10/2019 5:37 PM"",
		  ""dayPhone"": ""(555) 880-5120"",
		  ""email"": ""jeffery21@moreno.com"",
		  ""eveningPhone"": ""(555) 048-2946"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Tiffany"",
		  ""intendedPropertyUse"": ""REFINANCE"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Thompson"",
		  ""loanAmount"": ""377019.0031"",
		  ""loanPurpose"": ""11"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""FLFLORIDA"",
		  ""propertyType"": ""HIGHRISECONDOMINIUM"",
		  ""propertyZipCode"": ""61514"",
		  ""purchasePrice"": ""564579.00"",
		  ""LeadProviderName"": ""HTTPSMYPROPAIR-BANK.COMPROPAIR-BANKBANKERINDEXF.MARTINEZ"",
		  ""IsMilitary"": ""Yes"",
		  ""CIS"": ""0.6"",
		  ""FICO"": ""436""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:07.454575,6
2019-09-16 15:09:07.454620,10,1125790,09/11/2019 01:06:13,Email,432939,09/10/2019 17:37:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.454620,5
2019-09-16 15:09:07.454664,10,1125790,09/11/2019 01:06:13,Email,432940,09/10/2019 17:37:41,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:07.454664,5
2019-09-16 15:09:07.454708,10,1125790,09/11/2019 01:06:13,Distribution,255829,09/10/2019 17:37:43,38,New Lead Distribution,,,,11402,test4@pro-pair.com,"GottaHaveThose, Recommendations",,,,2019-09-16 15:09:07.454708,4
2019-09-16 15:09:07.454752,10,1125791,09/11/2019 01:06:14,Status,155616,09/10/2019 17:39:41,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:07.454752,7
2019-09-16 15:09:07.454802,10,1125791,09/11/2019 01:06:14,CreationLog,160804,09/10/2019 17:39:40,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:07.454802,
2019-09-16 15:09:07.454846,10,1125791,09/11/2019 01:06:14,Export,113497,09/10/2019 17:39:41,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125791"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""BestRateReferrals"",
		  ""campaignGroup"": ""PROPAIR 3rd Party"",
		  ""creditProfile"": ""613"",
		  ""dateAdded"": ""9/10/2019 5:39 PM"",
		  ""dayPhone"": ""(555) 201-6443"",
		  ""email"": ""sandersadam@yahoo.com"",
		  ""eveningPhone"": ""(555) 963-9682"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Heather"",
		  ""intendedPropertyUse"": ""PRIMARY"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Vazquez"",
		  ""loanAmount"": ""462186.005"",
		  ""loanPurpose"": ""TOWNHOME"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""PA"",
		  ""propertyType"": ""TRAILER"",
		  ""propertyZipCode"": ""49675"",
		  ""purchasePrice"": ""249236.00"",
		  ""LeadProviderName"": ""LOWERMYBILLS"",
		  ""IsMilitary"": ""No"",
		  ""CIS"": ""0.5"",
		  ""FICO"": ""773""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:07.454846,6
2019-09-16 15:09:07.454891,10,1125791,09/11/2019 01:06:14,Email,432941,09/10/2019 17:39:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.454891,5
2019-09-16 15:09:07.454935,10,1125791,09/11/2019 01:06:14,Email,432942,09/10/2019 17:39:41,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:07.454935,5
2019-09-16 15:09:07.454983,10,1125791,09/11/2019 01:06:14,Distribution,255830,09/10/2019 17:39:41,38,New Lead Distribution,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.454983,4
2019-09-16 15:09:07.455029,10,1125792,09/11/2019 01:06:14,Status,155617,09/10/2019 17:41:42,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:07.455029,7
2019-09-16 15:09:07.455076,10,1125792,09/11/2019 01:06:14,CreationLog,160805,09/10/2019 17:41:41,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:07.455076,
2019-09-16 15:09:07.455121,10,1125792,09/11/2019 01:06:14,Export,113498,09/10/2019 17:41:42,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125792"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""LendingTree"",
		  ""campaignGroup"": ""Self Generated"",
		  ""creditProfile"": ""POOR"",
		  ""dateAdded"": ""9/10/2019 5:41 PM"",
		  ""dayPhone"": ""(555) 728-6006"",
		  ""email"": ""audreydowns@brown.com"",
		  ""eveningPhone"": ""(555) 473-0769"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Jose"",
		  ""intendedPropertyUse"": ""SECONDHOME"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Harris"",
		  ""loanAmount"": ""493848.00"",
		  ""loanPurpose"": ""GOOD"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""FL33194"",
		  ""propertyType"": ""TOWNHOUSE"",
		  ""propertyZipCode"": ""78248"",
		  ""purchasePrice"": ""740673.0021"",
		  ""LeadProviderName"": ""HTTPSMYPROPAIR-BANK.COMAPPLYVALOAN"",
		  ""IsMilitary"": ""No"",
		  ""CIS"": ""0.3"",
		  ""FICO"": ""408""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:07.455121,6
2019-09-16 15:09:07.455165,10,1125792,09/11/2019 01:06:14,Email,432943,09/10/2019 17:41:42,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.455165,5
2019-09-16 15:09:07.455210,10,1125792,09/11/2019 01:06:14,Email,432944,09/10/2019 17:41:42,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:07.455210,5
2019-09-16 15:09:07.455253,10,1125792,09/11/2019 01:06:14,Distribution,255831,09/10/2019 17:41:42,38,New Lead Distribution,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.455253,4
2019-09-16 15:09:07.455299,10,1125793,09/11/2019 01:06:15,Status,155618,09/10/2019 17:43:43,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:07.455299,7
2019-09-16 15:09:07.455346,10,1125793,09/11/2019 01:06:15,CreationLog,160806,09/10/2019 17:43:39,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:07.455346,
2019-09-16 15:09:07.455390,10,1125793,09/11/2019 01:06:15,Export,113499,09/10/2019 17:43:41,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125793"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""LendGo"",
		  ""campaignGroup"": ""Retired"",
		  ""creditProfile"": ""GOOD"",
		  ""dateAdded"": ""9/10/2019 5:43 PM"",
		  ""dayPhone"": ""(555) 620-3920"",
		  ""email"": ""olsenteresa@yahoo.com"",
		  ""eveningPhone"": ""(555) 582-6749"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Mark"",
		  ""intendedPropertyUse"": ""SECONDARY"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Berger"",
		  ""loanAmount"": ""487006.005"",
		  ""loanPurpose"": ""REVERSE"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""46180"",
		  ""propertyType"": ""SINGLE"",
		  ""propertyZipCode"": ""78191"",
		  ""purchasePrice"": ""560492.00"",
		  ""LeadProviderName"": ""HAWKEYELEADS"",
		  ""IsMilitary"": ""Yes"",
		  ""CIS"": ""0.8"",
		  ""FICO"": ""667""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:07.455390,6
2019-09-16 15:09:07.455435,10,1125793,09/11/2019 01:06:15,Email,432946,09/10/2019 17:43:41,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:07.455435,5
2019-09-16 15:09:07.455479,10,1125793,09/11/2019 01:06:15,Email,432945,09/10/2019 17:43:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:07.455479,5
2019-09-16 15:09:07.455522,10,1125793,09/11/2019 01:06:15,Distribution,255832,09/10/2019 17:43:43,38,New Lead Distribution,,,,11402,test4@pro-pair.com,"GottaHaveThose, Recommendations",,,,2019-09-16 15:09:07.455522,4
2019-09-16 15:09:07.455567,10,1125794,09/10/2019 17:45:41,Status,155619,09/10/2019 17:45:41,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:07.455567,7
2019-09-16 15:09:07.455615,10,1125794,09/10/2019 17:45:41,CreationLog,160807,09/10/2019 17:45:40,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:07.455615,
